TV,Radio,Newspaper,Sale (TV),Sale (Radio),Sale (Newspaper),Sale (TV and Newspaper),Sale (TV and Radio),Sale (Newspaper and Radio)
,,22.21399218,,,37.04974835,,,
,,87.97224083,,,140.8212932,,,
,,15.57625766,,,22.81179653,,,
,,28.05899773,,,27.08521283,,,
,,38.61383798,,,49.73571557,,,
,,27.36383103,,,49.23414027,,,
,,21.07106426,,,33.01155546,,,
,,77.11460971,,,122.1702109,,,
,,32.90161587,,,53.70031186,,,
,,11.25129577,,,14.82733814,,,
,,54.08951625,,,79.39420599,,,
,,12.54884972,,,37.39429728,,,
,,35.75196074,,,57.77468378,,,
,,88.18267623,,,130.9881388,,,
,,36.91611951,,,59.92837918,,,
,,63.25089743,,,97.10540434,,,
,,51.4625536,,,55.62026667,,,
,,13.77248458,,,27.15957201,,,
,,64.90695978,,,115.5698324,,,
,,85.60349969,,,120.6024509,,,
,,9.321247405,,,28.5222286,,,
,,75.36800891,,,110.4833164,,,
,,69.02112815,,,106.4664062,,,
,,86.6660575,,,140.7026864,,,
,,10.40919321,,,8.413775507,,,
,,30.56953794,,,58.27924604,,,
,,69.42914872,,,92.00155027,,,
28.77976093,,23.64557132,,,,99.94896581,,
18.71043424,,37.59624313,,,,90.95658279,,
30.0732564,,43.11651309,,,,143.8793406,,
88.6993297,,76.38683777,,,,272.1118889,,
46.08831287,,3.345712782,,,,89.4098504,,
22.54151537,,3.862277003,,,,87.72407516,,
32.14385892,,11.71178675,,,,118.284213,,
0.277095663,,62.83249826,,,,76.24590287,,
75.58082878,,41.45466172,,,,235.1676503,,
22.56774524,,84.89256288,,,,132.0260435,,
59.79210403,,28.40578902,,,,171.3825874,,
2.510953818,,48.92520298,,,,65.4544462,,
83.4498432,,70.67857215,,,,279.2415224,,
18.74447536,,54.52011972,,,,148.946938,,
0.476837776,,31.67999778,,,,52.28143879,,
30.11878084,,15.25427686,,,,102.2749403,,
92.04871188,,54.06034186,,,,284.5732726,,
26.2614218,,14.21565023,,,,87.57612858,,
50.34788381,,93.93044597,,,,209.7116252,,
40.72298444,,53.98906106,,,,122.5126232,,
29.42492583,,17.49153049,,,,105.4011978,,
92.73535786,,72.06425469,,,,282.9522964,,
78.89949081,,10.35471943,,,,183.2404187,,
76.19133154,,77.164479,,,,248.4785458,,
52.61071245,,45.72891111,,,,197.0097539,,
82.48616737,,13.26619555,,,,216.5930055,,
45.84286582,,3.721103631,,,,118.2311741,,
46.51895505,,99.33779937,,,,210.9012658,,
49.37740634,,27.43682901,,,,161.7974009,,
23.69102252,,95.22486221,,,,157.8163322,,
92.36518594,,50.18363367,,,,278.0147006,,
25.87506749,,50.30153839,,,,134.7708578,,
19.81594999,,9.106971837,,,,91.99258903,,
24.37517933,,95.07058188,,,,179.8880323,,
81.73521166,,73.28958646,,,,255.0757233,,
76.85456377,,51.87278382,,,,232.2496737,,
42.71068085,,12.02571391,,,,136.2830991,,
1.378190462,,17.56765695,,,,49.10310043,,
97.57350333,,43.21666051,,,,272.8439137,,
13.25309775,,36.22588207,,,,69.36801804,,
85.14226766,,55.81380069,,,,244.5485091,,
78.17230866,,7.634397476,,,,187.1552476,,
93.80757817,,4.034601932,,,,217.5604268,,
77.33985391,,51.11030867,,,,225.7702903,,
33.13715908,,2.850138093,,,,105.2858024,,
23.19140434,,5.955195401,,,,82.14188587,,
37.76908204,,37.63414582,,,,135.7750646,,
20.30871705,,6.177906973,,,,77.37936043,,
71.95747477,,38.54696266,,,,183.5902282,,
82.65186325,,24.17505159,,,,231.1477422,,
64.64388924,,18.77702971,,,,175.8918792,,
18.60927313,,40.46798315,,,,78.54735973,,
3.738471103,,11.99039056,,,,55.89506799,,
58.04012669,,34.96393671,,,,180.1382988,,
46.26731051,,43.48736294,,,,161.1062469,,
19.97039282,,83.0002947,,,,157.7715233,,
36.80839022,,93.28061825,,,,161.4828159,,
54.14662556,,30.83384345,,,,166.0043629,,
63.29171123,,29.26420497,,,,184.5043584,,
47.66437775,,56.65182743,,,,172.7726273,,
97.13928217,,13.74144264,,,,222.7018425,,
4.622640047,,34.97121847,,,,96.24898724,,
65.8207913,,5.321637916,,,,186.528209,,
90.95579018,,37.90681438,,,,239.3473144,,
23.65642111,,11.41513457,,,,85.74363733,,
21.37071881,,56.18129118,,,,146.0787247,,
76.22328075,,64.15937344,,,,221.8094395,,
48.63737941,,98.70915367,,,,193.5285739,,
99.21775067,,19.51386623,,,,273.9556149,,
58.91236205,,20.72021488,,,,167.8825652,,
92.34419335,,94.74195186,,,,293.2269399,,
1.221051966,,86.46408385,,,,127.2137776,,
15.45396205,,61.60540494,,,,102.4452322,,
68.44190448,,84.14072368,,,,263.1440458,,
41.64663699,,20.96921447,,,,97.67742658,,
83.59645694,,87.40288229,,,,296.572528,,
42.88980926,,86.73075097,,,,222.7116256,,
71.29966964,,24.81122485,,,,180.3734947,,
56.6160017,,50.83733143,,,,197.9036112,,
11.99035673,,92.97742639,,,,151.3363191,,
71.79512067,,67.91499962,,,,249.257766,,
70.63718013,,66.05191053,,,,203.9675732,,
11.57181512,,55.97646006,,,,97.69108394,,
56.19114578,,26.88315647,,,,175.5653691,,
33.56500175,,97.84153715,,,,197.1921899,,
45.8849782,,44.75096456,,,,168.5438995,,
42.2758693,,31.14500966,,,,134.8671871,,
10.47744042,,72.85807097,,,,106.5474793,,
15.80229863,,60.77048133,,,,120.2614763,,
8.680861614,,34.22413082,,,,74.13893376,,
19.24470136,,30.37915909,,,,105.131612,,
85.24443865,,21.45066852,,,,188.016617,,
2.452264926,,7.848643674,,,,31.0169909,,
43.16172503,,62.57109065,,,,173.3279196,,
80.09363887,,50.56936381,,,,241.1929712,,
10.02582045,,23.48484108,,,,64.26428456,,
22.77135902,,5.512452558,,,,49.95196187,,
72.74397076,,1.890106826,,,,195.3020626,,
64.75524326,,73.84959297,,,,232.2564018,,
56.30238367,,18.82531892,,,,165.0592706,,
17.16408166,,26.66436194,,,,116.8873147,,
79.4531012,,1.411219378,,,,159.6224901,,
14.14141119,,15.06390548,,,,83.09275469,,
13.47978947,,87.44457176,,,,136.5966182,,
79.50350443,,24.20608347,,,,205.0015083,,
36.92233279,,95.39581985,,,,167.1387552,,
31.26171159,,16.43468384,,,,113.2219195,,
27.86720513,,25.32614587,,,,119.3420311,,
32.49721064,,86.77099685,,,,166.1200208,,
34.05875997,,42.66083387,,,,125.8716514,,
69.63676936,,26.78289392,,,,176.0128036,,
24.02622012,,69.28137627,,,,140.3499919,,
32.53264535,,5.122840398,,,,58.24953083,,
77.62115085,,89.06051766,,,,276.6539959,,
91.31505733,,84.15615454,,,,303.5418172,,
61.28359702,,8.579703513,,,,149.1972904,,
10.51182295,,79.86187466,,,,126.3881478,,
54.15846607,,96.11704419,,,,263.1908059,,
62.77788742,,49.20696192,,,,181.1157087,,
31.4052697,,56.81533501,,,,130.3926075,,
82.80003729,,67.97967402,,,,261.5389672,,
78.20788108,,26.67269432,,,,201.6743572,,
57.53067067,,64.9661259,,,,229.1328002,,
14.50155894,,47.48675001,,,,94.23033522,,
69.73814657,,40.55418046,,,,232.9421902,,
89.53486638,,90.28015596,,,,305.3171758,,
25.01011098,,79.79031099,,,,136.8785029,,
95.86858957,,93.46076282,,,,332.0361986,,
77.1302397,,83.66518249,,,,238.4660666,,
30.03215748,,4.181060115,,,,91.32623603,,
61.68211241,,60.65293911,,,,203.9262392,,
30.78479321,,69.76368815,,,,157.3863343,,
9.946787609,,66.48574757,,,,123.3152323,,
82.41486696,,27.19564348,,,,221.9223613,,
66.58070345,,42.56303515,,,,184.7192475,,
61.40006513,,3.902913808,,,,148.9595417,,
14.21728807,,9.40941277,,,,67.22563757,,
37.73771132,,56.05119006,,,,158.0967128,,
87.663608,,58.24117645,,,,281.5211087,,
16.33044608,,20.12292906,,,,70.31695741,,
4.7902887,,44.82027237,,,,74.15881843,,
19.11514769,,47.20772597,,,,132.2749051,,
25.01800072,,1.133677754,,,,64.91411772,,
78.36425238,,14.25207833,,,,189.4040946,,
64.81414712,,62.43000573,,,,224.078896,,
1.734274681,,99.28201078,,,,138.0015517,,
1.728965274,,65.03917479,,,,112.4821196,,
56.68964288,,12.02166672,,,,141.6447456,,
63.32924424,,82.14402971,,,,248.2946579,,
12.54218809,,43.15377212,,,,77.39910683,,
61.04621521,,8.370020921,,,,178.0666907,,
24.03519104,,59.98245833,,,,132.8185522,,
33.67213425,,22.80460982,,,,112.1144002,,
40.88315804,,41.67817474,,,,160.9408105,,
11.61947962,,31.82942499,,,,69.15874758,,
96.30936054,,64.28539475,,,,271.2414331,,
97.37644536,,43.10346728,,,,265.3780948,,
44.50016891,,10.39820932,,,,129.9839748,,
25.74664781,,21.56755661,,,,90.44685704,,
95.85944465,,50.04452736,,,,270.1848218,,
81.80573965,,78.91842271,,,,261.8049784,,
72.42286056,,0.974326524,,,,166.2495981,,
46.18117873,,61.2427284,,,,166.3713207,,
41.05787014,,11.58817587,,,,101.6211939,,
77.93492723,,60.40494238,,,,248.2910432,,
51.96136778,,83.68076355,,,,238.621665,,
66.05821388,,22.84829665,,,,144.7241872,,
56.61929816,,49.55147525,,,,210.757843,,
71.21854072,,77.40529258,,,,243.1918988,,
9.410500408,,17.55774793,,,,59.43104179,,
37.76210926,,15.25611427,,,,82.60350315,,
16.70891885,,90.50458686,,,,123.9643437,,
24.20439,,69.46466514,,,,147.4526031,,
20.08242765,,73.6573363,,,,135.7762785,,
50.33222993,,84.39686276,,,,162.9796995,,
1.899298851,,53.94257809,,,,59.61467863,,
96.3967602,,48.84054992,,,,276.8656651,,
51.89638264,,55.62573516,,,,212.1734816,,
5.25715142,,71.70179689,,,,114.1429989,,
68.20538404,,39.09373052,,,,201.107727,,
26.88880501,,9.516824672,,,,100.9483823,,
10.67675926,,13.55968846,,,,33.89635256,,
83.0303686,,97.3902958,,,,302.37135,,
19.79076029,,5.171766234,,,,77.31462077,,
10.47542689,,71.16193374,,,,144.2112065,,
5.69064526,,94.36815284,,,,121.6854193,,
72.85577435,,12.92595472,,,,169.7092585,,
65.52712473,,72.22643779,,,,263.1671113,,
0.819914059,,30.2456598,,,,93.837799,,
22.14805404,,23.69650183,,,,112.8310012,,
70.46820311,,85.26226082,,,,250.6103211,,
15.21408547,,90.93536916,,,,138.9805422,,
57.67507831,,34.70505094,,,,138.5176203,,
21.31564668,,63.26475367,,,,119.1640206,,
44.92342848,,17.59376343,,,,121.3342146,,
86.74230618,,78.97594364,,,,302.7525546,,
30.25964273,,88.12398879,,,,164.9330678,,
68.59723899,,31.86723522,,,,192.8676915,,
43.82812328,,65.29669842,,,,140.2029613,,
9.61552543,,87.64176979,,,,176.2070555,,
36.06349937,,1.537490625,,,,105.874146,,
84.12800663,,85.57352621,,,,254.7437585,,
97.30462423,,57.21143442,,,,270.2807018,,
84.50816706,,41.40153848,,,,249.3141527,,
16.22283908,,52.26158468,,,,82.35472755,,
34.55092984,,82.40620081,,,,180.4063885,,
83.11881586,,72.21295496,,,,273.923683,,
55.38959344,,50.12648507,,,,202.7596866,,
77.61857971,,48.76523259,,,,193.6137135,,
77.77832666,,89.92577127,,,,234.0472086,,
7.108790063,,23.23422036,,,,79.33192538,,
34.24065656,,9.570169581,,,,91.89618601,,
47.90215055,,67.86381187,,,,146.4336971,,
94.52247216,,70.22117122,,,,277.9208318,,
89.8228801,,56.83860268,,,,257.5919056,,
42.30319829,,26.25365451,,,,125.6018772,,
9.566592749,,29.59530604,,,,77.23974578,,
40.45422869,,61.70432289,,,,156.5971078,,
53.59033326,,27.29583423,,,,140.5951275,,
90.43971914,,49.96212124,,,,238.4105341,,
29.48792671,,33.20743499,,,,135.0071362,,
30.88641457,,51.04381761,,,,150.137052,,
62.71832345,,22.93638997,,,,194.766956,,
50.51915551,,19.80604783,,,,157.7965221,,
19.58689591,,73.39983398,,,,127.4898793,,
14.47272488,,38.57275374,,,,83.95010093,,
48.94972098,,23.25661912,,,,154.5301988,,
77.93909564,,85.84204015,,,,268.197783,,
77.88312516,,40.17004765,,,,221.680106,,
97.58036873,,11.58701653,,,,231.5649611,,
38.27181982,,70.80479638,,,,138.0302069,,
39.19893268,,27.99719892,,,,135.0383832,,
0.181949478,,56.52422454,,,,71.58810753,,
82.99173652,,62.36930403,,,,259.7474055,,
64.66284441,,96.25743711,,,,227.674497,,
76.99221187,,19.11012006,,,,188.5292594,,
47.06231999,,28.41720573,,,,148.7414948,,
92.01934886,,93.22198321,,,,279.0679855,,
2.911379783,,71.82929063,,,,113.548565,,
11.52811827,,44.9330997,,,,99.69808726,,
37.6017335,,73.47733972,,,,180.4363974,,
8.510590811,,41.33851232,,,,83.67969105,,
8.788788197,,41.00515214,,,,63.89990104,,
56.68726794,,15.64167542,,,,152.7998107,,
21.61220196,,52.20482466,,,,91.63414308,,
62.65352106,,26.26644142,,,,183.689889,,
92.93998221,,63.3593436,,,,271.7309828,,
82.38822097,,39.86061828,,,,223.9992026,,
24.84303876,,85.37210327,,,,162.8334816,,
8.966292611,,77.13625911,,,,93.38667309,,
95.01924682,,14.79332332,,,,236.0801797,,
99.44959314,,59.10919632,,,,268.5107959,,
37.44948995,,71.37406205,,,,190.8605429,,
46.06772611,,51.44409116,,,,173.1866384,,
14.53336613,,11.3947282,,,,49.81944767,,
71.01807928,,50.32473941,,,,245.1879806,,
42.18336069,,43.28989897,,,,153.7680028,,
80.30151453,,32.5754436,,,,191.0379203,,
57.72967114,,58.25355715,,,,211.7892059,,
4.278380917,,32.4872333,,,,66.05872654,,
33.49545405,,23.5556687,,,,134.2778101,,
80.85961707,,73.59012754,,,,234.0925458,,
68.81138814,,21.33710214,,,,201.8920753,,
63.25319474,,80.52882554,,,,206.5075399,,
67.25046423,,97.91610062,,,,297.9071681,,
60.50368756,,44.12387165,,,,171.5137797,,
64.11243266,,81.2392386,,,,245.3554165,,
62.04211046,,16.83677284,,,,156.6633748,,
53.34279395,,79.73035022,,,,218.2348815,,
75.77471254,,96.24671585,,,,280.5079818,,
36.94925635,,51.70233942,,,,164.6309571,,
47.52383386,,25.57198042,,,,131.9412178,,
40.14495569,,16.08262683,,,,123.7442844,,
20.92104911,,91.66268293,,,,183.7053033,,
32.18889625,,32.45725387,,,,118.3965753,,
5.501507761,,49.70037309,,,,67.33292225,,
32.55276339,,43.34315512,,,,113.3971647,,
39.05830929,,43.52155205,,,,151.8715712,,
9.338409765,,76.52582605,,,,161.2883804,,
22.04551297,,93.51583193,,,,170.2279812,,
24.95417474,,63.67746772,,,,158.0165206,,
22.74702082,,95.71382224,,,,154.691038,,
35.02217015,,19.04446686,,,,116.4697014,,
14.48761051,,56.39372766,,,,97.17884591,,
73.15013568,,68.55069854,,,,228.9078817,,
34.26548553,,71.49763296,,,,182.9563362,,
12.2365234,,75.58474511,,,,116.3004042,,
59.35997813,,33.31501016,,,,168.8610324,,
17.96481751,,88.21945795,,,,144.168478,,
5.805632068,,13.17055625,,,,61.1690445,,
16.3292142,,27.85357143,,,,68.76740024,,
41.9994812,,46.87140006,,,,156.5817516,,
69.35089719,,59.19980926,,,,241.1657822,,
64.15008848,,29.52841816,,,,177.6189627,,
0.520597936,,90.7825645,,,,117.5118681,,
79.32906525,,45.18468315,,,,231.5950427,,
33.56877785,,10.03373341,,,,120.2810364,,
67.9715691,,81.90517658,,,,231.1823706,,
3.267317171,,96.54538958,,,,108.0734361,,
39.37882434,,34.63276501,,,,137.2883048,,
1.961050132,,55.46435846,,,,58.81022266,,
81.63455351,,58.30706028,,,,199.1442034,,
18.69671805,,80.16209188,,,,137.5238802,,
67.45479075,,15.18382739,,,,180.1931036,,
27.70661627,,84.1254064,,,,167.2840248,,
13.53511143,,72.16095013,,,,119.8319167,,
93.0295339,,3.492009594,,,,189.2874154,,
59.50246158,,56.69151713,,,,183.0997698,,
89.06310473,,2.803376711,,,,201.618787,,
30.65994017,,49.64399473,,,,146.1350709,,
82.98353337,,59.94131178,,,,282.5847105,,
94.16823334,,63.48797056,,,,261.1226046,,
39.51838268,,92.68786687,,,,205.0145029,,
90.41310512,,29.70570189,,,,229.0104626,,
33.50857427,,84.45658597,,,,166.9984734,,
32.45999991,,45.22212134,,,,152.4287777,,
99.57326722,,66.69398596,,,,273.8840295,,
95.24104482,,80.79434229,,,,306.1171051,,
22.8618346,,72.40411659,,,,111.3057209,,
83.7202027,,79.55005889,,,,265.4741755,,
34.24578776,,63.60695072,,,,174.2855645,,
97.9243374,,80.07806089,,,,281.4383941,,
84.98176288,,90.90134768,,,,302.2427883,,
90.49193013,,90.44188416,,,,276.2022451,,
57.36735115,,32.78882195,,,,181.190427,,
29.41513523,,97.19728274,,,,159.7266723,,
19.75250064,,5.766699631,,,,57.61866255,,
52.78719205,,61.64026934,,,,172.4056956,,
67.15157252,,49.52245577,,,,179.0219316,,
74.17886351,,23.04760702,,,,163.5436551,,
17.03832126,,53.51480486,,,,109.470408,,
53.58879926,,6.59546597,,,,154.0761712,,
43.61098201,,55.37141576,,,,189.9379483,,
20.8224211,,85.44654419,,,,177.8896872,,
55.29623174,,14.09724126,,,,117.3024234,,
27.59137218,,32.53521867,,,,124.1244864,,
53.50545571,,63.11232711,,,,185.7149697,,
20.01093449,,35.93012787,,,,93.21279823,,
89.99425369,,41.50030271,,,,215.526526,,
33.81028249,,33.84508982,,,,105.7898388,,
61.03346027,,48.26698956,,,,153.7645133,,
12.19329874,,37.31959537,,,,64.46197445,,
63.00171925,,14.42483232,,,,148.7379782,,
27.20403393,,19.88127962,,,,115.8499505,,
95.65315904,,7.924659002,,,,193.701347,,
39.4154266,,46.76570677,,,,181.5527264,,
60.74065567,,84.54039345,,,,242.3327477,,
21.58133657,,9.055108339,,,,84.1175947,,
86.14762029,,65.87254975,,,,270.7439588,,
80.43329181,,42.02231605,,,,244.5794317,,
24.56353123,,87.13810216,,,,171.3885229,,
91.1048508,,36.33135458,,,,232.3650996,,
4.015502203,,69.44433887,,,,101.2925022,,
75.25731205,,39.91122265,,,,215.4209339,,
45.78687853,,54.1948441,,,,170.7395294,,
83.54593945,,77.49456414,,,,252.1132524,,
46.54859674,,96.78570834,,,,183.0006091,,
6.558209567,,13.48874476,,,,50.77565055,,
22.65455323,,52.90970609,,,,111.7816257,,
99.43748347,,13.22686424,,,,257.6223163,,
33.41776028,,3.050372014,,,,118.7366344,,
16.0305217,,74.79506203,,,,120.1187826,,
80.58308258,,98.32713188,,,,321.4026497,,
4.506982739,,59.54032831,,,,84.74116778,,
6.640875147,,7.2432645,,,,40.94909256,,
29.75187795,,6.172797891,,,,83.02737975,,
4.740097464,,31.45473637,,,,90.1539964,,
99.57126839,,38.08840604,,,,271.0523442,,
69.11288861,,0.386648424,,,,148.3835431,,
51.95864409,,84.26829031,,,,224.3351296,,
80.516639,,46.85797664,,,,213.7581038,,
66.24868006,,99.57076821,,,,254.6437695,,
17.32649537,,88.41469351,,,,153.4060455,,
21.96337996,,50.07763078,,,,123.8163946,,
86.76942857,,62.70581277,,,,232.6557384,,
33.69613268,,31.45519993,,,,119.0591297,,
44.76403426,,30.33561044,,,,138.8329914,,
39.11357121,,13.02049622,,,,91.23100639,,
5.202981201,,54.54002164,,,,71.47007238,,
70.45737173,,8.167126508,,,,148.8225771,,
54.00740808,,44.68596592,,,,159.7105742,,
67.61400818,,32.17244199,,,,217.6989547,,
27.82313897,,79.05333354,,,,136.1983272,,
40.69139083,,38.14456138,,,,140.3527889,,
19.26497623,,90.14953018,,,,162.6443824,,
41.96826314,,18.95304301,,,,142.4998876,,
65.34914118,,93.05465742,,,,248.3633893,,
94.46890432,,59.32866446,,,,292.7488372,,
66.34571999,,12.02416022,,,,178.4824388,,
52.515973,,50.21501705,,,,154.7288851,,
41.63672225,,26.79181874,,,,136.1604897,,
10.55496843,,74.9036497,,,,76.21353246,,
47.70742969,,65.13094388,,,,210.7059874,,
15.51080932,,6.273651132,,,,79.01448342,,
58.21871831,,41.75462199,,,,176.6764271,,
73.02470776,,88.71362031,,,,244.27733,,
94.64956117,,40.78269926,,,,263.1459119,,
29.68528677,,74.36305617,,,,148.6094756,,
39.69055388,,11.33825712,,,,107.863706,,
18.29519395,,86.69166269,,,,166.8084046,,
87.79405099,,50.24317634,,,,256.3985893,,
82.40772244,,94.75721682,,,,293.71804,,
77.49598947,,53.73211719,,,,208.2212535,,
5.729003855,,76.92256839,,,,113.9770445,,
55.6719442,,97.21138959,,,,250.3191137,,
23.5013562,,72.93470099,,,,146.4921496,,
11.96851967,,57.72733364,,,,121.8164638,,
78.16131002,,36.67081396,,,,233.2632987,,
21.15813751,,4.252508753,,,,55.29967796,,
50.08116982,,43.25457092,,,,156.8852023,,
52.60963484,,41.24804579,,,,137.1634143,,
21.3282004,,82.30622576,,,,155.0738743,,
49.22611663,,18.92527062,,,,171.3000571,,
5.28198976,,74.2644852,,,,120.4002498,,
0.007244964,,3.756361289,,,,56.77710025,,
88.03219317,,88.63653281,,,,286.4260706,,
41.55887021,,66.79425961,,,,167.9293815,,
90.7419799,,42.24437873,,,,254.7450815,,
49.63073597,,26.55077221,,,,171.7981533,,
43.11082946,,18.44010401,,,,158.8715091,,
29.59121407,,58.56451357,,,,161.7951097,,
8.168893759,,41.0238675,,,,62.91477149,,
30.96946493,,74.30228925,,,,145.064453,,
60.84702652,,90.67745515,,,,236.024066,,
76.27863472,,29.56515461,,,,213.6951885,,
54.08255177,,64.99003572,,,,196.7180308,,
75.82558437,,42.27221925,,,,233.8295691,,
15.77515917,,4.273899302,,,,86.4984487,,
58.32399317,,61.5432673,,,,208.6238373,,
88.2603227,,36.37025658,,,,207.5227558,,
21.79602076,,1.372604533,,,,68.48406056,,
22.76689384,,47.22799811,,,,116.4544373,,
74.84325131,,9.166890087,,,,156.5731067,,
81.20567848,,62.81696577,,,,264.7918995,,
24.80463297,,52.64963654,,,,159.1015058,,
33.15698042,,50.03487432,,,,145.6683147,,
63.17694005,,93.68792085,,,,277.0358092,,
39.84317132,,88.04273787,,,,218.9864521,,
62.40109701,,71.39339666,,,,214.3196827,,
49.64300321,,57.75407107,,,,198.683628,,
77.36513091,,25.23693137,,,,210.3140582,,
84.58886469,,0.816276745,,,,187.2120106,,
86.38272093,,11.96347402,,,,229.1335181,,
61.15250777,,32.029423,,,,182.8299542,,
61.25841045,,19.67278459,,,,188.6973421,,
44.96468988,,57.00038225,,,,182.7541733,,
2.761404496,,53.49498175,,,,75.27712304,,
29.91802195,,38.97914449,,,,138.6181383,,
6.36977185,,80.05445255,,,,112.7813245,,
43.77852489,,73.11571459,,,,181.1880867,,
84.9485249,,68.78828659,,,,299.8668154,,
59.68020177,,50.26752474,,,,187.3911826,,
67.55325983,,4.344522942,,,,148.2557461,,
18.80079718,,42.80277291,,,,122.6641571,,
26.19531497,,49.91818346,,,,149.1620479,,
16.3132153,,44.78475963,,,,108.8934225,,
84.26887623,,0.447462671,,,,226.0632184,,
28.0313013,,65.24288588,,,,148.1991243,,
56.23263097,,25.73927753,,,,186.4559387,,
14.1128613,,4.465882436,,,,89.07003648,,
12.39889083,,50.34686094,,,,78.30245911,,
34.75833632,,92.05473827,,,,176.6854221,,
33.03531581,,2.944028337,,,,95.00223211,,
32.88532338,,1.374159307,,,,92.48051524,,
60.0932787,,58.77480869,,,,212.2473949,,
31.5990156,,54.29862373,,,,129.6376156,,
76.8735869,,1.570634851,,,,166.883891,,
9.067076825,,10.30687507,,,,79.741374,,
32.47858577,,83.63946423,,,,196.5294087,,
66.91931285,,45.26384465,,,,200.6544172,,
60.29321105,,12.43872666,,,,155.0216302,,
11.95156184,,15.59204842,,,,88.68722813,,
43.94734931,,61.1422736,,,,175.4687133,,
30.92214629,,32.86659948,,,,103.4328995,,
63.18704323,,2.570523205,,,,152.0185316,,
12.98702796,,63.60184962,,,,143.3716147,,
67.0565923,,3.235292605,,,,133.8478943,,
46.38325313,,11.02799485,,,,114.8549449,,
27.48899879,,15.87682485,,,,73.29036418,,
74.74439937,,14.32779115,,,,183.5343767,,
18.79098553,,76.15629463,,,,120.8590019,,
15.22379386,,9.344545588,,,,77.90569178,,
1.535593656,,14.86415913,,,,14.11448052,,
86.13003563,,44.7015569,,,,258.4128047,,
49.23655407,,14.00836909,,,,161.1805537,,
51.67156093,,74.69360275,,,,199.8656812,,
11.47626167,,48.77458507,,,,135.2046693,,
10.7776136,,87.96433962,,,,133.8725957,,
33.37834049,,3.811587524,,,,88.00412784,,
51.6230644,,85.51983883,,,,174.8972023,,
70.0872219,,15.38109545,,,,198.9028925,,
49.92703565,,92.56347359,,,,233.2397745,,
83.1558431,,32.60411095,,,,206.6367591,,
37.73923317,,51.07830382,,,,135.9518196,,
2.808799195,,2.369407638,,,,27.13647622,,
42.6152275,,72.91389104,,,,175.5734684,,
8.500262932,,21.37712854,,,,32.91887686,,
32.20544274,,91.66167425,,,,173.7059156,,
98.51546831,,66.17870457,,,,293.9783249,,
85.73542571,,28.36191455,,,,237.00484,,
69.5426581,76.05174772,,,,,,229.1248039,
38.08533426,32.55173136,,,,,,173.7789458,
54.47598583,79.21518286,,,,,,157.9695612,
94.62064597,78.26874906,,,,,,310.1876519,
25.91798904,1.946321042,,,,,,116.4178011,
30.10994573,19.04131239,,,,,,82.60996115,
29.25254167,65.33942787,,,,,,180.5474826,
37.00227271,49.60420603,,,,,,122.8620459,
57.66234373,2.763632155,,,,,,179.9036682,
80.02511927,35.9648881,,,,,,219.7490091,
89.31135182,62.57735997,,,,,,278.072145,
6.118888421,99.16863398,,,,,,73.42602843,
65.0096535,20.68744952,,,,,,227.2233837,
59.24045964,15.27190067,,,,,,163.1999842,
60.0939059,36.4368462,,,,,,141.6081728,
79.33333118,55.09126292,,,,,,242.0058524,
93.78562652,66.4499318,,,,,,254.2816968,
74.82561622,36.0814757,,,,,,208.3431832,
17.16247004,22.84416383,,,,,,35.44315172,
95.46511628,0.522443041,,,,,,220.8788058,
86.52060264,18.3446999,,,,,,242.8512286,
29.96554262,10.00635644,,,,,,160.3759001,
12.22523341,24.21098655,,,,,,58.87630148,
80.5990602,32.25744726,,,,,,249.2718016,
97.63518249,7.873840141,,,,,,189.3180961,
12.7487108,40.58459589,,,,,,43.04894431,
65.13593483,16.76260797,,,,,,154.4409839,
0.983688805,58.13675517,,,,,,51.99859779,
3.549290759,37.7877415,,,,,,43.98725325,
78.51822103,63.96520657,,,,,,256.8841627,
81.55835835,77.61543873,,,,,,275.7296642,
34.93461632,8.470299482,,,,,,146.0369567,
44.79603706,38.24786767,,,,,,148.3167416,
77.94772004,97.77751802,,,,,,294.6448655,
85.77046552,0.230959606,,,,,,266.797317,
27.61007323,45.89110068,,,,,,134.8342246,
78.42878719,46.89095559,,,,,,231.2630879,
20.08780519,82.37215576,,,,,,88.59729484,
44.73422472,29.02269068,,,,,,133.0917389,
71.88972518,77.60306497,,,,,,186.3387686,
68.57984253,0.220022256,,,,,,183.49776,
50.22890565,49.07500178,,,,,,192.7906622,
66.98734052,31.93204883,,,,,,211.4441465,
5.053289069,80.81555297,,,,,,135.3667376,
28.82672566,40.29472788,,,,,,152.4650998,
21.62729677,6.987841961,,,,,,133.5919184,
8.179307572,70.8386965,,,,,,60.77793212,
20.76891353,1.322298754,,,,,,80.9407982,
86.00301378,33.44165396,,,,,,274.8752256,
89.62794072,49.83299978,,,,,,245.5327134,
53.3106245,74.17424111,,,,,,156.8891466,
48.43951385,31.30639129,,,,,,198.3329368,
46.31676999,10.40974545,,,,,,191.3362807,
95.90449877,82.52565368,,,,,,315.4408469,
94.08186759,0.982266216,,,,,,228.5600069,
21.64879217,87.31311325,,,,,,157.6739315,
9.499174929,10.64975391,,,,,,11.49124101,
5.43831708,12.57009545,,,,,,33.91138963,
35.76633522,16.62288643,,,,,,106.4138397,
41.7542851,14.83430095,,,,,,167.3862086,
